Unnamed: 0,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,Predicted_Rating
10183,231484,6733,20,4472,28,114,65,78,118,258,1,13,1505,1,1.0,3.0,3.0,1,0,0,25,25.0,2017-07-27,19,0,1,14,24,24,24,21,21,21,21,21,18,18,18,15,10,10,10,15,8,11,11,11,8,7,12,12,12,7,37.0,69.0,66.0,54.0,48.0,67.0,33.0,24.0,49.0,68.0,68.0,68.0,65.0,45.0,60.0,65.0,73.0,60.0,69.0,53.0,53.0,18.0,65.0,37.0,62.0,57.0,35.0,18.0,14.0,12.0,12.0,15.0,9.0,14.0,154,111.32
10192,221502,3036,22,3124,24,126,65,72,581,182,108,24,1515,0,1.0,3.0,2.0,1,1,0,25,22.0,2014-01-09,19,0,9,29,24,24,24,20,22,22,22,20,20,20,20,14,10,10,10,14,7,10,10,10,7,8,13,13,13,8,28.0,63.0,64.0,55.0,54.0,58.0,36.0,28.0,32.0,58.0,76.0,79.0,67.0,59.0,56.0,65.0,79.0,46.0,78.0,54.0,63.0,25.0,65.0,59.0,60.0,60.0,15.0,24.0,18.0,7.0,8.0,15.0,14.0,7.0,2,32.78
10193,200255,3278,28,1296,100,92,65,65,614,120,93,13,1662,1,1.0,3.0,4.0,7,1,0,11,8.0,2018-07-01,19,20,10,25,19,19,19,26,22,22,22,26,23,23,23,22,18,18,18,22,19,16,16,16,19,17,12,12,12,17,62.0,48.0,44.0,60.0,61.0,67.0,73.0,63.0,63.0,64.0,84.0,76.0,80.0,67.0,59.0,58.0,54.0,65.0,61.0,62.0,40.0,21.0,55.0,60.0,60.0,62.0,26.0,23.0,44.0,13.0,14.0,7.0,12.0,16.0,668,579.7
10194,205887,1202,23,1761,45,38,65,72,71,431,108,5,1546,1,1.0,3.0,2.0,2,1,0,22,25.0,,102,4,9,20,24,24,24,21,23,23,23,21,20,20,20,15,13,13,13,15,11,13,13,13,11,10,13,13,13,10,38.0,66.0,63.0,62.0,60.0,57.0,46.0,38.0,33.0,65.0,64.0,61.0,55.0,59.0,62.0,69.0,63.0,60.0,68.0,56.0,40.0,24.0,65.0,58.0,65.0,67.0,38.0,22.0,20.0,14.0,16.0,12.0,12.0,15.0,0,0.0
10195,206399,1403,30,1812,48,68,65,65,402,175,83,13,1793,1,1.0,3.0,2.0,2,1,0,16,17.0,2017-06-01,19,3,0,21,21,21,21,23,22,22,22,23,22,22,22,20,21,21,21,20,31,34,34,34,31,32,37,37,37,32,60.0,54.0,56.0,63.0,31.0,61.0,62.0,44.0,59.0,62.0,72.0,72.0,65.0,66.0,68.0,62.0,69.0,78.0,73.0,62.0,86.0,64.0,58.0,55.0,45.0,62.0,63.0,64.0,57.0,14.0,9.0,12.0,11.0,16.0,474,487.72
10196,226879,3895,26,3818,30,115,65,65,325,58,94,13,1631,1,1.0,3.0,3.0,7,1,0,11,34.0,2018-07-01,19,24,7,20,25,25,25,26,25,25,25,26,24,24,24,22,17,17,17,22,14,13,13,13,14,11,9,9,9,11,57.0,64.0,58.0,61.0,56.0,67.0,50.0,57.0,48.0,66.0,76.0,70.0,71.0,63.0,78.0,63.0,66.0,73.0,64.0,60.0,52.0,18.0,65.0,61.0,59.0,64.0,19.0,17.0,16.0,8.0,13.0,11.0,15.0,9.0,682,541.62
10200,239936,4991,19,5756,28,114,65,78,597,322,36,24,1535,1,1.0,3.0,3.0,8,1,0,25,26.0,2016-07-01,19,20,8,10,25,25,25,23,24,24,24,23,23,23,23,18,16,16,16,18,9,12,12,12,9,8,8,8,8,8,32.0,68.0,61.0,60.0,50.0,66.0,34.0,32.0,56.0,67.0,74.0,71.0,70.0,58.0,72.0,64.0,71.0,68.0,61.0,55.0,49.0,18.0,63.0,53.0,57.0,55.0,15.0,18.0,16.0,10.0,10.0,8.0,14.0,14.0,154,148.44
10204,243521,2689,20,6491,6,111,65,75,204,51,107,35,1658,0,1.0,3.0,3.0,8,1,0,6,3.0,2018-04-18,19,20,0,9,18,18,18,23,20,20,20,23,20,20,20,20,19,19,19,20,30,30,30,30,30,31,32,32,32,31,60.0,48.0,59.0,63.0,39.0,67.0,36.0,32.0,61.0,63.0,78.0,76.0,72.0,59.0,75.0,41.0,65.0,69.0,51.0,39.0,55.0,59.0,67.0,41.0,45.0,53.0,58.0,65.0,64.0,12.0,10.0,11.0,10.0,8.0,2,16.55
10207,219458,1637,27,2938,45,38,65,65,450,351,94,35,1677,1,1.0,3.0,3.0,0,1,0,21,22.0,,175,17,1,22,26,26,26,26,24,24,24,26,22,22,22,21,14,14,14,21,17,15,15,15,17,16,15,15,15,16,55.0,67.0,61.0,52.0,51.0,65.0,53.0,35.0,43.0,64.0,84.0,84.0,80.0,51.0,72.0,65.0,88.0,84.0,75.0,56.0,48.0,31.0,68.0,56.0,50.0,54.0,28.0,27.0,24.0,12.0,13.0,11.0,10.0,14.0,0,0.0
10208,199491,2219,25,1233,126,103,65,67,43,388,93,24,1597,0,1.0,3.0,2.0,8,1,0,6,3.0,2018-07-07,19,3,8,11,7,7,7,15,11,11,11,15,13,13,13,13,13,13,13,13,30,29,29,29,30,31,32,32,32,31,57.0,23.0,48.0,52.0,32.0,52.0,50.0,37.0,44.0,62.0,75.0,78.0,80.0,64.0,77.0,36.0,71.0,70.0,60.0,24.0,53.0,66.0,42.0,51.0,44.0,45.0,60.0,63.0,65.0,7.0,15.0,14.0,9.0,16.0,753,696.36
10209,216387,6192,25,2819,55,76,65,67,337,380,101,35,1495,1,1.0,3.0,2.0,4,1,0,25,14.0,2018-07-01,19,20,11,32,24,24,24,19,20,20,20,19,16,16,16,12,7,7,7,12,10,11,11,11,10,10,15,15,15,10,30.0,63.0,63.0,50.0,60.0,61.0,32.0,27.0,29.0,63.0,70.0,76.0,71.0,63.0,63.0,68.0,62.0,53.0,81.0,55.0,53.0,23.0,59.0,36.0,61.0,63.0,24.0,28.0,26.0,7.0,10.0,10.0,11.0,7.0,153,665.56
10211,237635,2128,22,5397,55,76,65,73,2,506,111,24,1528,1,1.0,3.0,4.0,8,0,0,21,11.0,2017-02-03,19,3,8,13,18,18,18,25,22,22,22,25,21,21,21,21,14,14,14,21,16,11,11,11,16,13,6,6,6,13,60.0,52.0,40.0,60.0,48.0,69.0,47.0,42.0,54.0,66.0,88.0,85.0,84.0,58.0,79.0,50.0,60.0,65.0,46.0,44.0,32.0,17.0,60.0,45.0,51.0,47.0,19.0,24.0,26.0,14.0,12.0,11.0,9.0,11.0,2,17.09
10219,237893,6378,20,5444,100,92,65,72,603,35,100,24,1602,1,1.0,3.0,2.0,8,0,0,16,17.0,2016-07-01,19,3,9,24,8,8,8,17,12,12,12,17,15,15,15,15,17,17,17,15,30,31,31,31,30,32,34,34,34,32,63.0,22.0,53.0,62.0,35.0,53.0,60.0,33.0,58.0,65.0,75.0,71.0,73.0,56.0,62.0,35.0,62.0,65.0,71.0,35.0,55.0,61.0,43.0,53.0,32.0,66.0,60.0,68.0,67.0,13.0,12.0,7.0,14.0,8.0,0,99.75
10221,244037,1490,21,6614,72,84,65,74,429,137,114,13,1652,1,1.0,3.0,3.0,8,0,0,0,21.0,2017-07-12,19,20,7,16,23,23,23,27,25,25,25,27,25,25,25,23,19,19,19,23,16,16,16,16,16,14,12,12,12,14,65.0,60.0,51.0,62.0,54.0,66.0,67.0,55.0,62.0,64.0,75.0,71.0,71.0,69.0,71.0,61.0,72.0,61.0,59.0,59.0,41.0,22.0,62.0,64.0,58.0,57.0,31.0,25.0,22.0,11.0,8.0,6.0,14.0,13.0,4,82.81
10222,180293,5466,34,394,79,59,65,65,322,313,26,35,1765,0,1.0,3.0,2.0,6,1,0,6,19.0,2010-01-17,19,22,8,15,12,12,12,18,14,14,14,18,17,17,17,15,17,17,17,15,30,32,32,32,30,31,36,36,36,31,59.0,24.0,49.0,58.0,63.0,45.0,55.0,34.0,53.0,61.0,67.0,86.0,83.0,62.0,83.0,47.0,79.0,63.0,78.0,54.0,76.0,64.0,52.0,65.0,47.0,62.0,60.0,65.0,66.0,14.0,16.0,8.0,13.0,16.0,148,291.55
10226,188230,2433,32,655,51,62,65,65,398,541,85,24,1697,1,1.0,3.0,2.0,8,0,0,11,17.0,2017-07-01,19,22,0,20,24,24,24,25,24,24,24,25,24,24,24,21,21,21,21,21,19,22,22,22,19,18,18,18,18,18,57.0,64.0,54.0,68.0,57.0,62.0,63.0,65.0,60.0,64.0,62.0,66.0,67.0,63.0,68.0,66.0,68.0,68.0,59.0,54.0,57.0,38.0,68.0,62.0,58.0,54.0,35.0,37.0,30.0,6.0,14.0,15.0,15.0,7.0,554,555.12
10229,230983,4403,25,4408,72,84,65,67,166,121,100,13,1514,1,1.0,3.0,3.0,2,0,0,19,7.0,2015-07-08,19,22,1,16,22,22,22,22,23,23,23,22,24,24,24,17,18,18,18,17,9,14,14,14,9,8,10,10,10,8,30.0,68.0,63.0,69.0,49.0,67.0,56.0,33.0,61.0,66.0,54.0,53.0,69.0,59.0,71.0,59.0,72.0,52.0,52.0,51.0,29.0,19.0,62.0,62.0,66.0,59.0,30.0,23.0,21.0,10.0,14.0,10.0,6.0,8.0,0,404.5
10232,217160,5492,26,2864,29,49,65,66,138,225,99,35,1845,0,1.0,3.0,3.0,8,1,0,19,10.0,2017-01-28,19,3,8,8,22,22,22,27,25,25,25,27,26,26,26,24,24,24,24,24,31,33,33,33,31,31,34,34,34,31,55.0,57.0,53.0,66.0,53.0,66.0,60.0,58.0,62.0,64.0,82.0,82.0,78.0,58.0,72.0,57.0,76.0,78.0,64.0,53.0,69.0,53.0,65.0,69.0,48.0,60.0,70.0,63.0,58.0,11.0,12.0,13.0,13.0,7.0,3,243.62
10233,221768,3425,28,3164,9,98,65,65,493,319,86,46,1614,1,1.0,3.0,2.0,2,1,0,1,18.0,2014-07-07,19,3,11,26,14,14,14,15,14,14,14,15,15,15,15,12,16,16,16,12,27,31,31,31,27,29,36,36,36,29,46.0,39.0,65.0,62.0,40.0,48.0,51.0,37.0,49.0,55.0,62.0,69.0,62.0,59.0,52.0,56.0,53.0,64.0,75.0,48.0,59.0,65.0,46.0,62.0,40.0,57.0,63.0,66.0,62.0,9.0,10.0,15.0,10.0,15.0,579,549.62
10234,239944,5782,23,5759,50,60,65,71,587,536,107,13,1737,1,1.0,3.0,3.0,8,1,0,21,11.0,2018-08-31,19,22,9,26,22,22,22,25,24,24,24,25,23,23,23,21,20,20,20,21,26,27,27,27,26,26,27,27,27,26,59.0,62.0,40.0,62.0,43.0,70.0,61.0,58.0,62.0,63.0,78.0,78.0,53.0,49.0,62.0,75.0,71.0,73.0,65.0,74.0,60.0,44.0,57.0,56.0,44.0,62.0,57.0,56.0,54.0,8.0,13.0,8.0,12.0,10.0,0,59.98
10237,211785,709,23,2255,8,70,65,72,292,642,100,24,1765,0,1.0,3.0,3.0,2,1,0,6,17.0,2018-06-01,19,23,8,16,19,19,19,26,23,23,23,26,24,24,24,24,22,22,22,24,31,31,31,31,31,31,30,30,30,31,65.0,46.0,46.0,62.0,41.0,68.0,55.0,67.0,66.0,66.0,79.0,83.0,75.0,62.0,77.0,54.0,64.0,69.0,60.0,42.0,47.0,63.0,65.0,62.0,49.0,62.0,59.0,60.0,57.0,12.0,16.0,9.0,9.0,10.0,2,1.97
10240,240969,2903,18,5962,6,111,65,83,144,104,1,24,1564,1,1.0,3.0,3.0,0,0,0,25,21.0,2017-01-06,19,23,9,21,24,24,24,24,25,25,25,24,23,23,23,19,15,15,15,19,13,14,14,14,13,12,13,13,13,12,44.0,65.0,57.0,62.0,45.0,63.0,48.0,44.0,40.0,66.0,71.0,73.0,66.0,65.0,69.0,61.0,60.0,56.0,63.0,57.0,42.0,26.0,68.0,55.0,67.0,59.0,33.0,23.0,21.0,10.0,9.0,12.0,10.0,13.0,157,190.71
10244,223819,3531,24,3409,126,103,65,71,381,250,106,13,1792,0,1.0,3.0,3.0,2,0,0,11,11.0,2018-08-09,19,22,1,12,23,23,23,28,26,26,26,28,27,27,27,24,23,23,23,24,27,28,28,28,27,27,26,26,26,27,67.0,63.0,59.0,69.0,56.0,66.0,68.0,55.0,69.0,67.0,73.0,73.0,80.0,58.0,70.0,61.0,66.0,58.0,42.0,66.0,43.0,52.0,64.0,62.0,66.0,61.0,66.0,52.0,43.0,13.0,10.0,13.0,15.0,7.0,0,247.12
10245,226123,2519,23,3724,6,111,65,71,518,193,107,46,1711,1,1.0,3.0,2.0,6,0,0,11,21.0,2018-07-23,19,3,8,16,21,21,21,25,23,23,23,25,23,23,23,21,20,20,20,21,26,26,26,26,26,25,25,25,25,25,64.0,64.0,41.0,62.0,39.0,63.0,57.0,54.0,53.0,65.0,69.0,73.0,65.0,61.0,64.0,62.0,64.0,72.0,69.0,56.0,58.0,48.0,58.0,66.0,55.0,49.0,44.0,55.0,45.0,12.0,12.0,14.0,14.0,13.0,1,31.47
10247,200780,2248,24,1338,45,38,65,69,393,648,104,24,1821,1,1.0,3.0,2.0,8,1,0,18,17.0,2017-07-01,19,3,7,17,17,17,17,24,21,21,21,24,23,23,23,21,23,23,23,21,31,34,34,34,31,30,32,32,32,30,58.0,49.0,35.0,66.0,40.0,63.0,70.0,74.0,67.0,62.0,72.0,72.0,86.0,65.0,78.0,53.0,66.0,75.0,65.0,62.0,74.0,60.0,53.0,62.0,53.0,74.0,61.0,64.0,60.0,7.0,15.0,10.0,12.0,12.0,2,434.15
10254,224589,2274,23,3530,51,62,65,70,215,116,97,13,1603,0,1.0,3.0,3.0,8,1,0,6,3.0,2016-07-22,19,3,6,15,11,11,11,17,13,13,13,17,12,12,12,14,9,9,9,14,30,25,25,25,30,31,31,31,31,31,57.0,31.0,54.0,48.0,30.0,58.0,52.0,33.0,34.0,63.0,87.0,83.0,83.0,57.0,84.0,47.0,64.0,74.0,52.0,32.0,55.0,60.0,46.0,35.0,36.0,58.0,62.0,61.0,66.0,14.0,14.0,11.0,14.0,6.0,749,610.24
10255,232269,2637,25,4582,79,59,65,68,323,312,101,24,1644,1,1.0,3.0,3.0,2,1,0,13,19.0,2016-01-08,19,3,9,21,24,24,24,26,25,25,25,26,24,24,24,22,19,19,19,22,18,19,19,19,18,17,17,17,17,17,65.0,61.0,65.0,65.0,53.0,67.0,51.0,44.0,58.0,66.0,67.0,67.0,67.0,63.0,67.0,65.0,57.0,66.0,64.0,59.0,55.0,26.0,64.0,59.0,57.0,59.0,48.0,26.0,24.0,15.0,6.0,7.0,6.0,14.0,730,537.97
10256,241741,378,20,6102,97,28,65,76,613,568,120,13,1688,1,1.0,3.0,3.0,2,0,0,0,10.0,2018-07-01,19,20,8,14,21,21,21,27,24,24,24,27,25,25,25,23,19,19,19,23,22,20,20,20,22,21,16,16,16,21,58.0,57.0,48.0,66.0,56.0,71.0,64.0,59.0,56.0,68.0,79.0,75.0,82.0,67.0,87.0,61.0,57.0,69.0,44.0,42.0,46.0,29.0,55.0,59.0,56.0,65.0,34.0,35.0,48.0,13.0,13.0,12.0,9.0,13.0,4,42.23
10257,183885,3760,28,495,131,104,65,65,191,628,92,24,1824,1,1.0,3.0,2.0,6,1,0,4,8.0,2015-01-01,19,20,0,18,20,20,20,22,21,21,21,22,22,22,22,19,23,23,23,19,30,34,34,34,30,30,33,33,33,30,61.0,56.0,44.0,67.0,60.0,61.0,64.0,65.0,62.0,62.0,56.0,55.0,68.0,63.0,76.0,64.0,75.0,77.0,59.0,60.0,77.0,65.0,64.0,60.0,63.0,64.0,62.0,62.0,60.0,14.0,11.0,16.0,9.0,6.0,580,571.05
10259,226382,4106,27,3754,6,111,65,66,179,191,90,35,1696,1,1.0,3.0,3.0,5,1,0,2,15.0,2018-07-23,19,24,7,20,13,13,13,20,17,17,17,20,20,20,20,18,22,22,22,18,30,34,34,34,30,30,33,33,33,30,50.0,32.0,47.0,68.0,44.0,65.0,39.0,46.0,66.0,67.0,68.0,70.0,63.0,64.0,73.0,49.0,88.0,75.0,63.0,46.0,56.0,62.0,44.0,56.0,47.0,59.0,59.0,65.0,60.0,14.0,16.0,15.0,13.0,6.0,662,605.48
10261,244046,5471,24,6618,25,6,65,69,117,251,106,24,1506,1,1.0,3.0,2.0,7,0,0,25,9.0,2018-07-01,19,22,12,19,25,25,25,20,22,22,22,20,20,20,20,15,13,13,13,15,9,11,11,11,9,8,10,10,10,8,36.0,70.0,72.0,61.0,59.0,58.0,49.0,41.0,51.0,59.0,68.0,69.0,54.0,59.0,49.0,68.0,68.0,56.0,63.0,58.0,39.0,15.0,59.0,53.0,65.0,59.0,30.0,15.0,22.0,10.0,6.0,8.0,5.0,11.0,5,176.06
10263,219727,4035,28,2970,72,84,65,65,161,226,93,13,1652,1,1.0,3.0,2.0,8,1,0,25,9.0,2018-01-17,19,20,11,32,24,24,24,24,23,23,23,24,22,22,22,20,16,16,16,20,17,15,15,15,17,15,13,13,13,15,56.0,66.0,57.0,57.0,57.0,61.0,53.0,57.0,47.0,60.0,72.0,70.0,72.0,64.0,67.0,70.0,72.0,78.0,63.0,58.0,42.0,35.0,66.0,58.0,67.0,60.0,20.0,24.0,28.0,13.0,11.0,7.0,8.0,16.0,707,496.77
10264,230223,6294,30,4256,19,113,65,65,550,149,83,46,1543,1,1.0,3.0,2.0,8,0,0,1,19.0,2018-01-01,19,22,10,22,11,11,11,10,10,10,10,10,10,10,10,7,10,10,10,7,24,29,29,29,24,26,35,35,35,26,29.0,32.0,63.0,58.0,39.0,49.0,37.0,40.0,47.0,64.0,67.0,62.0,64.0,59.0,60.0,48.0,67.0,58.0,71.0,30.0,61.0,58.0,38.0,31.0,43.0,52.0,76.0,62.0,59.0,18.0,14.0,10.0,11.0,18.0,647,595.23
10265,245583,599,22,6990,126,103,65,72,120,134,107,24,1653,1,1.0,3.0,3.0,2,0,0,21,27.0,2018-07-01,19,3,1,21,22,22,22,26,24,24,24,26,24,24,24,22,19,19,19,22,20,20,20,20,20,19,16,16,16,19,64.0,65.0,47.0,66.0,62.0,69.0,70.0,55.0,64.0,70.0,69.0,72.0,58.0,46.0,65.0,66.0,48.0,63.0,59.0,59.0,35.0,30.0,60.0,56.0,56.0,50.0,36.0,42.0,42.0,10.0,7.0,14.0,14.0,14.0,2,62.29
10266,223056,6947,23,3320,126,103,65,72,119,87,107,35,1740,0,1.0,3.0,3.0,8,1,0,13,22.0,,180,17,7,16,21,21,21,27,24,24,24,27,25,25,25,23,22,22,22,23,27,27,27,27,27,27,25,25,25,27,66.0,58.0,52.0,65.0,38.0,64.0,66.0,49.0,62.0,66.0,80.0,80.0,74.0,57.0,76.0,62.0,48.0,66.0,53.0,66.0,57.0,56.0,59.0,63.0,58.0,58.0,43.0,51.0,50.0,8.0,14.0,14.0,12.0,7.0,0,0.0
10267,227920,2670,20,3893,13,125,65,77,615,345,122,65,1550,1,1.0,3.0,3.0,2,0,0,11,38.0,2015-08-30,19,20,0,18,19,19,19,27,23,23,23,27,22,22,22,21,14,14,14,21,17,13,13,13,17,14,9,9,9,14,59.0,59.0,34.0,61.0,49.0,74.0,66.0,44.0,43.0,71.0,84.0,77.0,79.0,51.0,77.0,56.0,50.0,64.0,55.0,48.0,33.0,21.0,58.0,49.0,47.0,57.0,34.0,29.0,24.0,14.0,9.0,15.0,8.0,8.0,8,80.47
10269,246608,2210,21,7143,126,103,65,75,469,487,115,14,1673,1,1.0,3.0,3.0,2,0,0,4,36.0,2016-07-01,19,3,8,14,18,18,18,25,23,23,23,25,25,25,25,22,24,24,24,22,25,29,29,29,25,24,24,24,24,24,61.0,49.0,44.0,69.0,46.0,68.0,62.0,53.0,65.0,70.0,65.0,63.0,68.0,62.0,77.0,54.0,51.0,64.0,49.0,48.0,62.0,52.0,59.0,70.0,49.0,68.0,46.0,51.0,47.0,10.0,9.0,10.0,11.0,9.0,282,184.74
10270,232785,1184,24,4682,75,56,65,69,241,73,106,24,1535,1,1.0,3.0,2.0,8,0,0,25,17.0,,254,14,0,19,24,24,24,22,22,22,22,22,19,19,19,16,11,11,11,16,10,11,11,11,10,9,12,12,12,9,42.0,60.0,65.0,52.0,55.0,62.0,31.0,27.0,44.0,63.0,80.0,69.0,70.0,59.0,66.0,64.0,78.0,64.0,72.0,58.0,49.0,14.0,68.0,43.0,58.0,53.0,34.0,21.0,10.0,7.0,12.0,14.0,12.0,12.0,0,0.0
10271,240465,5850,21,5860,126,103,65,75,271,321,108,24,1617,1,1.0,3.0,2.0,2,1,0,1,28.0,2015-07-01,19,3,1,20,12,12,12,16,14,14,14,16,17,17,17,13,18,18,18,13,27,32,32,32,27,29,35,35,35,29,48.0,27.0,62.0,64.0,34.0,59.0,54.0,36.0,59.0,66.0,61.0,63.0,71.0,60.0,55.0,58.0,72.0,57.0,65.0,38.0,59.0,62.0,37.0,58.0,45.0,52.0,71.0,62.0,61.0,12.0,8.0,8.0,10.0,15.0,3,27.63
10276,214099,4207,23,2537,40,29,65,71,463,349,107,46,1660,1,1.0,3.0,3.0,8,0,0,0,10.0,,91,17,6,9,21,21,21,26,24,24,24,26,24,24,24,21,19,19,19,21,26,27,27,27,26,26,27,27,27,26,54.0,59.0,44.0,63.0,38.0,66.0,25.0,29.0,41.0,66.0,80.0,69.0,85.0,74.0,79.0,49.0,81.0,62.0,62.0,41.0,58.0,53.0,62.0,63.0,49.0,65.0,49.0,53.0,51.0,14.0,7.0,8.0,11.0,15.0,0,0.0
10277,225363,5871,23,3623,113,96,65,71,444,429,107,35,1724,0,1.0,3.0,4.0,7,0,0,21,11.0,2017-07-01,19,3,8,16,19,19,19,26,23,23,23,26,25,25,25,21,21,21,21,21,23,24,24,24,23,22,20,20,20,22,55.0,57.0,40.0,64.0,59.0,71.0,64.0,57.0,59.0,67.0,71.0,68.0,90.0,56.0,83.0,61.0,66.0,67.0,52.0,47.0,56.0,48.0,60.0,65.0,55.0,61.0,29.0,48.0,49.0,10.0,14.0,13.0,8.0,15.0,4,67.48
10283,181844,6756,32,417,29,49,65,65,576,278,85,61,1725,0,1.0,3.0,3.0,8,1,0,23,19.0,2017-01-18,19,20,8,13,23,23,23,26,25,25,25,26,24,24,24,21,19,19,19,21,22,22,22,22,22,20,20,20,20,20,66.0,65.0,49.0,60.0,75.0,64.0,55.0,47.0,52.0,64.0,67.0,69.0,65.0,64.0,73.0,67.0,73.0,57.0,53.0,65.0,55.0,56.0,64.0,64.0,69.0,50.0,42.0,32.0,34.0,11.0,15.0,13.0,8.0,12.0,748,592.37
10287,239703,4272,23,5715,32,9,65,72,222,500,107,13,1762,1,1.0,3.0,3.0,0,0,0,11,17.0,2018-07-01,19,20,1,24,21,21,21,25,23,23,23,25,23,23,23,22,22,22,22,22,31,32,32,32,31,31,33,33,33,31,60.0,52.0,55.0,62.0,40.0,67.0,58.0,38.0,64.0,64.0,73.0,75.0,77.0,63.0,69.0,61.0,65.0,80.0,70.0,56.0,63.0,57.0,58.0,61.0,41.0,61.0,55.0,62.0,62.0,12.0,10.0,13.0,7.0,12.0,1,21.3
10292,215129,4372,26,2695,28,114,65,66,598,143,99,13,1792,0,1.0,3.0,2.0,2,2,0,9,14.0,2018-01-03,19,20,7,15,25,25,25,28,26,26,26,28,26,26,26,24,24,24,24,24,30,30,30,30,30,29,28,28,28,29,66.0,64.0,49.0,71.0,36.0,61.0,48.0,59.0,64.0,65.0,80.0,79.0,82.0,60.0,76.0,71.0,64.0,71.0,58.0,70.0,55.0,59.0,67.0,56.0,55.0,49.0,49.0,59.0,48.0,12.0,9.0,12.0,7.0,10.0,728,580.1
10294,240729,4038,20,5915,51,62,65,75,140,373,108,13,1729,1,1.0,3.0,3.0,8,1,0,2,8.0,2017-07-01,19,20,0,14,17,17,17,25,21,21,21,25,24,24,24,22,24,24,24,22,33,34,34,34,33,33,31,31,31,33,64.0,52.0,38.0,72.0,44.0,65.0,58.0,67.0,69.0,69.0,74.0,71.0,71.0,61.0,70.0,47.0,56.0,66.0,64.0,56.0,31.0,61.0,53.0,53.0,51.0,57.0,62.0,68.0,68.0,8.0,15.0,7.0,5.0,13.0,4,33.22
10296,213338,3282,26,2438,131,104,65,65,191,628,94,24,1731,0,1.0,3.0,3.0,8,1,0,21,11.0,2018-01-01,19,20,9,20,20,20,20,26,23,23,23,26,24,24,24,21,20,20,20,21,26,25,25,25,26,25,26,26,26,25,60.0,47.0,50.0,64.0,52.0,68.0,62.0,56.0,46.0,64.0,78.0,80.0,76.0,60.0,66.0,64.0,67.0,70.0,64.0,62.0,54.0,43.0,57.0,67.0,55.0,60.0,51.0,55.0,45.0,8.0,8.0,15.0,7.0,10.0,626,611.3
10299,231514,5617,25,4477,131,104,65,68,306,622,101,24,1714,1,1.0,3.0,3.0,8,0,0,4,16.0,2018-01-26,19,20,8,17,16,16,16,24,21,21,21,24,25,25,25,22,24,24,24,22,26,29,29,29,26,24,24,24,24,24,54.0,39.0,42.0,69.0,44.0,65.0,57.0,53.0,69.0,64.0,74.0,66.0,85.0,66.0,82.0,53.0,77.0,79.0,58.0,49.0,58.0,48.0,60.0,69.0,55.0,68.0,58.0,43.0,43.0,6.0,8.0,5.0,8.0,8.0,730,630.63
10300,245850,2750,29,7036,73,10,65,65,500,497,92,13,1707,1,1.0,3.0,3.0,8,0,0,0,27.0,2016-09-08,19,22,10,26,21,21,21,23,23,23,23,23,24,24,24,20,24,24,24,20,28,34,34,34,28,29,34,34,34,29,45.0,52.0,59.0,70.0,54.0,65.0,42.0,43.0,66.0,65.0,65.0,68.0,64.0,67.0,55.0,55.0,58.0,68.0,74.0,52.0,59.0,62.0,58.0,63.0,45.0,61.0,56.0,61.0,60.0,8.0,11.0,13.0,10.0,14.0,1,392.87
10302,225883,6223,26,3693,109,117,65,68,17,19,0,0,1701,1,1.0,3.0,3.0,8,1,0,4,23.0,,19,3,0,21,20,20,20,26,25,25,25,26,26,26,26,23,24,24,24,23,25,27,27,27,25,24,22,22,22,24,59.0,48.0,48.0,67.0,55.0,68.0,55.0,42.0,65.0,67.0,69.0,68.0,78.0,68.0,79.0,65.0,52.0,67.0,38.0,63.0,49.0,50.0,65.0,67.0,68.0,62.0,57.0,45.0,35.0,8.0,8.0,11.0,11.0,6.0,0,104.32
10303,234587,3123,24,4939,28,114,65,68,66,55,101,24,1647,0,1.0,3.0,2.0,0,1,0,13,16.0,2017-07-07,19,3,1,23,22,22,22,27,26,26,26,27,26,26,26,23,22,22,22,23,22,24,24,24,22,20,18,18,18,20,55.0,62.0,42.0,67.0,44.0,61.0,66.0,48.0,59.0,72.0,69.0,75.0,72.0,56.0,61.0,62.0,57.0,72.0,56.0,51.0,45.0,45.0,72.0,68.0,52.0,56.0,42.0,41.0,28.0,14.0,10.0,9.0,5.0,9.0,774,515.37
